"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-05-22T13:30:00.000Z","184.60","185.88","183.41","185.40","0.3247","0.3062","346,858"
"2024-05-22T14:00:00.000Z","185.38","185.83","184.86","185.19","-0.1133","-0.1317","221,599"
"2024-05-22T14:30:00.000Z","185.13","186.32","184.99","185.58","0.2106","0.1921","151,719"
"2024-05-22T15:00:00.000Z","185.60","185.82","184.87","185.12","-0.2479","-0.2663","111,334"
"2024-05-22T15:30:00.000Z","185.12","185.33","184.96","185.10","-0.0108","-0.0293","85,704"
"2024-05-22T16:00:00.000Z","185.12","186.14","185.07","186.10","0.5402","0.5218","93,650"
"2024-05-22T16:30:00.000Z","186.09","186.82","186.09","186.38","0.1505","0.1320","138,500"
"2024-05-22T17:00:00.000Z","186.46","186.50","185.82","185.89","-0.2630","-0.2814","73,851"
"2024-05-22T17:30:00.000Z","185.83","185.93","185.03","185.23","-0.3552","-0.3737","85,487"
"2024-05-22T18:00:00.000Z","185.07","185.39","184.75","184.76","-0.2509","-0.2693","122,784"
"2024-05-22T18:30:00.000Z","184.70","185.36","184.70","185.31","0.2950","0.2765","144,669"
"2024-05-22T19:00:00.000Z","185.32","186.17","185.30","186.04","0.3939","0.3755","81,986"
"2024-05-22T19:30:00.000Z","186.09","186.41","184.50","186.31","0.1451","0.1267","797,859"
"2024-05-23T13:30:00.000Z","185.60","186.00","182.35","182.68","-1.95","-1.97","837,363"
"2024-05-23T14:00:00.000Z","182.67","182.78","181.69","182.07","-0.3339","-0.3524","383,025"
"2024-05-23T14:30:00.000Z","182.12","182.88","180.04","180.67","-0.7689","-0.7874","762,225"
"2024-05-23T15:00:00.000Z","180.61","181.32","173.90","174.21","-3.58","-3.59","2,815,200"
"2024-05-23T15:30:00.000Z","174.12","177.50","173.83","176.17","1.12","1.10","1,506,182"
"2024-05-23T16:00:00.000Z","176.19","176.75","174.30","175.02","-0.6502","-0.6686","1,035,067"
"2024-05-23T16:30:00.000Z","175.02","175.99","173.67","173.96","-0.6056","-0.6241","710,303"
"2024-05-23T17:00:00.000Z","173.95","174.30","173.33","173.89","-0.0406","-0.0591","845,435"
"2024-05-23T17:30:00.000Z","173.93","174.08","173.16","173.65","-0.1387","-0.1572","541,084"
"2024-05-23T18:00:00.000Z","173.61","173.67","172.62","172.64","-0.5805","-0.5990","496,356"
"2024-05-23T18:30:00.000Z","172.65","173.00","172.21","172.41","-0.1332","-0.1517","463,092"
"2024-05-23T19:00:00.000Z","172.44","173.00","171.88","171.98","-0.2494","-0.2679","590,423"
"2024-05-23T19:30:00.000Z","171.99","172.83","171.61","172.27","0.1686","0.1502","1,558,122"
"2024-05-24T13:30:00.000Z","173.20","174.37","170.61","170.95","-0.7662","-0.7847","1,144,613"
"2024-05-24T14:00:00.000Z","170.99","171.41","169.57","170.29","-0.3861","-0.4045","1,159,893"
"2024-05-24T14:30:00.000Z","170.29","171.56","169.80","171.41","0.6577","0.6392","525,275"
"2024-05-24T15:00:00.000Z","171.42","173.90","171.13","173.80","1.39","1.38","1,618,010"
"2024-05-24T15:30:00.000Z","173.83","173.92","172.35","173.00","-0.4574","-0.4759","501,988"
"2024-05-24T16:00:00.000Z","173.04","174.12","173.04","173.91","0.5230","0.5046","474,527"
"2024-05-24T16:30:00.000Z","173.86","174.37","173.53","173.59","-0.1839","-0.2024","292,059"
"2024-05-24T17:00:00.000Z","173.61","174.09","173.59","173.78","0.1088","0.0904","209,386"
"2024-05-24T17:30:00.000Z","173.79","174.67","173.64","174.55","0.4437","0.4253","207,739"
"2024-05-24T18:00:00.000Z","174.51","174.56","173.82","174.00","-0.3151","-0.3336","182,070"
"2024-05-24T18:30:00.000Z","173.97","174.20","173.85","173.90","-0.0575","-0.0759","133,492"
"2024-05-24T19:00:00.000Z","173.90","174.58","173.69","174.43","0.3048","0.2863","242,578"
"2024-05-24T19:30:00.000Z","174.43","174.86","174.20","174.56","0.0745","0.0561","616,304"
"2024-05-28T13:30:00.000Z","174.74","178.49","174.51","176.85","1.31","1.29","818,625"
"2024-05-28T14:00:00.000Z","176.94","177.58","175.07","175.38","-0.8321","-0.8505","360,645"
"2024-05-28T14:30:00.000Z","175.32","175.98","174.90","175.00","-0.2158","-0.2343","337,604"
"2024-05-28T15:00:00.000Z","175.00","175.74","174.93","175.15","0.0857","0.0673","267,545"
"2024-05-28T15:30:00.000Z","175.13","175.28","174.34","174.83","-0.1829","-0.2014","282,262"
"2024-05-28T16:00:00.000Z","174.81","175.08","174.12","174.23","-0.3430","-0.3614","123,809"
"2024-05-28T16:30:00.000Z","174.20","174.89","174.15","174.24","0.0080","-0.0105","149,726"
"2024-05-28T17:00:00.000Z","174.22","174.30","173.85","173.95","-0.1688","-0.1872","163,460"
"2024-05-28T17:30:00.000Z","173.94","174.05","173.44","173.99","0.0231","0.0046","192,595"
"2024-05-28T18:00:00.000Z","173.97","173.97","173.41","173.54","-0.2586","-0.2771","114,397"
"2024-05-28T18:30:00.000Z","173.53","174.25","173.38","174.23","0.3976","0.3791","150,386"
"2024-05-28T19:00:00.000Z","174.25","174.41","174.02","174.12","-0.0631","-0.0816","123,076"
"2024-05-28T19:30:00.000Z","174.13","175.18","174.13","175.12","0.5743","0.5559","357,840"
